spread,result,cover_prob,push_prob,not_cover_prob
-57.5,-38,0.043754851,0,0.956245149
-57.5,-37,0.03504669,0,0.96495331
-57.5,-36,0.02763521,0,0.97236479
-57.5,-35,0.021442181,0,0.978557819
-57.5,-34,0.016364078,0,0.983635922
-57.5,-33,0.012279642,0,0.987720358
-57.5,-32,0.009058029,0,0.990941971
-57.5,-31,0.006566622,0,0.993433378
-57.5,-30,0.004677772,0,0.995322228
-57.5,-29,0.003273955,0,0.996726045
-57.5,-28,0.002251177,0,0.997748823
-57.5,-27,0.001520667,0,0.998479333
-57.5,-26,0.001009135,0,0.998990865
-57.5,-25,0.000657926,0,0.999342074
-57.5,-24,0.000421465,0,0.999578535
-57.5,-23,0.000265316,0,0.999734684
-57.5,-22,0.000164161,0,0.999835839
-57.5,-21,9.99E-05,0,0.999900141
-57.5,-20,5.97E-05,0,0.999940265
-57.5,-19,3.52E-05,0,0.999964849
-57.5,-18,2.04E-05,0,0.999979645
-57.5,-17,1.16E-05,0,0.999988398
-57.5,-16,6.51E-06,0,0.999993488
-57.5,-15,3.60E-06,0,0.999996399
-57.5,-14,1.96E-06,0,0.999998038
-57.5,-13,1.05E-06,0,0.999998946
-57.5,-12,5.58E-07,0,0.999999442
-57.5,-11,2.91E-07,0,0.999999709
-57.5,-10,1.50E-07,0,0.99999985
-57.5,-9,7.62E-08,0,0.999999924
-57.5,-8,3.82E-08,0,0.999999962
-57.5,-7,1.89E-08,0,0.999999981
-57.5,-6,9.20E-09,0,0.999999991
-57.5,-5,4.42E-09,0,0.999999996
-57.5,-4,2.10E-09,0,0.999999998
-57.5,-3,9.83E-10,0,0.999999999
-57.5,-2,4.54E-10,0,1
-57.5,-1,2.07E-10,0,1
-57.5,1,4.12E-11,0,1
-57.5,2,1.80E-11,0,1
-57.5,3,7.76E-12,0,1
-57.5,4,3.30E-12,0,1
-57.5,5,1.38E-12,0,1
-57.5,6,5.73E-13,0,1
-57.5,7,2.34E-13,0,1
-57.5,8,9.42E-14,0,1
-57.5,9,3.75E-14,0,1
-57.5,10,1.47E-14,0,1
-57.5,11,5.68E-15,0,1
-57.5,12,2.16E-15,0,1
-57.5,13,8.14E-16,0,1
-57.5,14,3.02E-16,0,1
-57.5,15,1.10E-16,0,1
-57.5,16,3.97E-17,0,1
-57.5,17,1.41E-17,0,1
-57.5,18,4.92E-18,0,1
-57.5,19,1.69E-18,0,1
-57.5,20,5.72E-19,0,1
-57.5,21,1.90E-19,0,1
-57.5,22,6.23E-20,0,1
-57.5,23,2.00E-20,0,1
-57.5,24,6.33E-21,0,1
-57.5,25,1.97E-21,0,1
-57.5,26,6.01E-22,0,1
-57.5,27,1.80E-22,0,1
-57.5,28,5.31E-23,0,1
-57.5,29,1.54E-23,0,1
-57.5,30,4.37E-24,0,1
-57.5,31,1.22E-24,0,1
-57.5,32,3.35E-25,0,1
-57.5,33,9.04E-26,0,1
-57.5,34,2.40E-26,0,1
-57.5,35,6.25E-27,0,1
-57.5,36,1.60E-27,0,1
-57.5,37,4.04E-28,0,1
-57.5,38,1.00E-28,0,1
-57.5,39,2.46E-29,0,1
-57.5,40,5.92E-30,0,1
-57.5,41,1.41E-30,0,1
-57.5,42,3.30E-31,0,1
-57.5,43,7.66E-32,0,1
-57.5,44,1.75E-32,0,1
-57.5,45,3.98E-33,0,1
-57.5,46,8.92E-34,0,1
-57.5,47,1.98E-34,0,1
-57.5,48,4.37E-35,0,1
-57.5,49,9.54E-36,0,1
-57.5,50,2.07E-36,0,1
-57.5,51,4.46E-37,0,1
-57.5,52,9.56E-38,0,1
-57.5,53,2.04E-38,0,1
-57.5,54,4.32E-39,0,1
-57.5,55,9.11E-40,0,1
-57.5,56,1.91E-40,0,1
-57.5,57,4.01E-41,0,1
-57.5,58,8.36E-42,0,1
-57.5,59,1.74E-42,0,1
-57.5,60,3.60E-43,0,1
-57,-60,0.309117159,0.11649364,0.457895561
-57,-59,0.294013201,0.1140345,0.4779178
-57,-58,0.27877875,0.111293053,0.498635144
-57,-57,0.263440048,0.108263179,0.520033594
-57,-56,0.248028052,0.104940979,0.542089989
-57,-55,0.232578978,0.101325346,0.56477033
-57,-54,0.217134839,0.097418592,0.588027976
-57,-53,0.201743926,0.093227148,0.611801779
-57,-52,0.186461188,0.088762298,0.636014215
-57,-51,0.171348459,0.084040931,0.660569679
-57,-50,0.15647442,0.079086249,0.685353083
-57,-49,0.141914239,0.073928377,0.710229007
-57,-48,0.127748757,0.06860479,0.735041662
-57,-47,0.114063137,0.063160449,0.759615964
-57,-46,0.100944889,0.057647539,0.783760033
-57,-45,0.088481234,0.052124705,0.807269356
-57,-44,0.07675584,0.046655693,0.829932773
-57,-43,0.065845045,0.041307363,0.85154023
-57,-42,0.055813801,0.036147093,0.871892014
-57,-41,0.046711679,0.03123972,0.890808881
-57,-40,0.038569366,0.026644224,0.908142185
-57,-39,0.031396095,0.022410477,0.92378295
-57,-38,0.025178424,0.018576427,0.937668722
-57,-37,0.019880624,0.015166066,0.949787244
-57,-36,0.015446753,0.012188456,0.960176334
-57,-35,0.011804216,0.009637965,0.968919854
-57,-34,0.008868431,0.007495647,0.976140275
-57,-33,0.006548047,0.005731596,0.981988762
-57,-32,0.004750113,0.004307916,0.986634056
-57,-31,0.003384689,0.003181932,0.990251446
-57,-30,0.002368498,0.002309274,0.993012955
-57,-29,0.001627427,0.001646528,0.995079517
-57,-28,0.001097887,0.00115329,0.996595534
-57,-27,0.000727127,7.94E-04,0.997685793
-57,-26,0.000472767,5.36E-04,0.998454497
-57,-25,0.000301768,3.56E-04,0.998985915
-57,-24,0.000189108,2.32E-04,0.999346179
-57,-23,0.00011636,1.49E-04,0.999585728
-57,-22,7.03E-05,9.39E-05,0.999741987
-57,-21,4.17E-05,5.81E-05,0.999842011
-57,-20,2.43E-05,3.54E-05,0.999904859
-57,-19,1.39E-05,2.12E-05,0.999943637
-57,-18,7.85E-06,1.25E-05,0.99996714
-57,-17,4.35E-06,7.26E-06,0.999981141
-57,-16,2.37E-06,4.15E-06,0.999989341
-57,-15,1.27E-06,2.33E-06,0.999994066
-57,-14,6.68E-07,1.29E-06,0.999996744
-57,-13,3.46E-07,7.07E-07,0.999998239
-57,-12,1.77E-07,3.81E-07,0.999999061
-57,-11,8.87E-08,2.02E-07,0.999999506
-57,-10,4.38E-08,1.06E-07,0.999999744
-57,-9,2.13E-08,5.48E-08,0.999999869
-57,-8,1.02E-08,2.80E-08,0.999999934
-57,-7,4.80E-09,1.41E-08,0.999999967
-57,-6,2.22E-09,6.98E-09,0.999999984
-57,-5,1.01E-09,3.41E-09,0.999999992
-57,-4,4.51E-10,1.65E-09,0.999999996
-57,-3,1.98E-10,7.85E-10,0.999999998
-57,-2,8.51E-11,3.69E-10,0.999999999
-57,-1,3.59E-11,1.71E-10,1
-57,1,5.97E-12,3.52E-11,1
-57,2,2.35E-12,1.56E-11,1
-57,3,8.97E-13,6.86E-12,1
-57,4,3.32E-13,2.97E-12,1
-57,5,1.18E-13,1.27E-12,1
-57,6,4.00E-14,5.33E-13,1
-57,7,1.27E-14,2.21E-13,1
-57,8,3.60E-15,9.06E-14,1
-57,9,8.27E-16,3.66E-14,1
-57,10,8.38E-17,1.46E-14,1
-57,11,-6.19E-17,5.74E-15,1
-57,12,-6.01E-17,2.22E-15,1
-57,13,-3.65E-17,8.50E-16,1
-57,14,-1.88E-17,3.21E-16,1
-57,15,-8.80E-18,1.19E-16,1
-57,16,-3.88E-18,4.36E-17,1
-57,17,-1.63E-18,1.57E-17,1
-57,18,-6.59E-19,5.58E-18,1
-57,19,-2.58E-19,1.95E-18,1
-57,20,-9.81E-20,6.70E-19,1
-57,21,-3.63E-20,2.27E-19,1
-57,22,-1.31E-20,7.54E-20,1
-57,23,-4.60E-21,2.46E-20,1
-57,24,-1.58E-21,7.92E-21,1
-57,25,-5.32E-22,2.50E-21,1
-57,26,-1.75E-22,7.76E-22,1
-57,27,-5.61E-23,2.36E-22,1
-57,28,-1.77E-23,7.08E-23,1
-57,29,-5.44E-24,2.08E-23,1
-57,30,-1.64E-24,6.01E-24,1
-57,31,-4.86E-25,1.71E-24,1
-57,32,-1.41E-25,4.76E-25,1
-57,33,-4.00E-26,1.30E-25,1
-57,34,-1.12E-26,3.51E-26,1
-57,35,-3.06E-27,9.31E-27,1
-57,36,-8.22E-28,2.42E-27,1
-57,37,-2.17E-28,6.21E-28,1
-57,38,-5.64E-29,1.57E-28,1
-57,39,-1.44E-29,3.90E-29,1
-57,40,-3.62E-30,9.54E-30,1
-57,41,-8.96E-31,2.30E-30,1
-57,42,-2.19E-31,5.49E-31,1
-57,43,-5.27E-32,1.29E-31,1
-57,44,-1.25E-32,3.01E-32,1
-57,45,-2.95E-33,6.92E-33,1
-57,46,-6.86E-34,1.58E-33,1
-57,47,-1.58E-34,3.56E-34,1
-57,48,-3.60E-35,7.97E-35,1
-57,49,-8.14E-36,1.77E-35,1
-57,50,-1.83E-36,3.90E-36,1
-57,51,-4.07E-37,8.53E-37,1
-57,52,-8.99E-38,1.86E-37,1
-57,53,-1.98E-38,4.01E-38,1
-57,54,-4.32E-39,8.64E-39,1
-57,55,-9.40E-40,1.85E-39,1
-57,56,-2.04E-40,3.95E-40,1
-57,57,-4.39E-41,8.39E-41,1
-57,58,-9.42E-42,1.78E-41,1
-57,59,-2.01E-42,3.75E-42,1
-57,60,-4.29E-43,7.90E-43,1
-56.5,-60,0.542104439,0,0.457895561
-56.5,-59,0.5220822,0,0.4779178
-56.5,-58,0.501364856,0,0.498635144
-56.5,-57,0.479966406,0,0.520033594
-56.5,-56,0.457910011,0,0.542089989
-56.5,-55,0.43522967,0,0.56477033
-56.5,-54,0.411972024,0,0.588027976
-56.5,-53,0.388198221,0,0.611801779
-56.5,-52,0.363985785,0,0.636014215
-56.5,-51,0.339430321,0,0.660569679
-56.5,-50,0.314646917,0,0.685353083
-56.5,-49,0.289770993,0,0.710229007
-56.5,-48,0.264958338,0,0.735041662
-56.5,-47,0.240384036,0,0.759615964
-56.5,-46,0.216239967,0,0.783760033
-56.5,-45,0.192730644,0,0.807269356
-56.5,-44,0.170067227,0,0.829932773
-56.5,-43,0.14845977,0,0.85154023
-56.5,-42,0.128107986,0,0.871892014
-56.5,-41,0.109191119,0,0.890808881
-56.5,-40,0.091857815,0,0.908142185
-56.5,-39,0.07621705,0,0.92378295
-56.5,-38,0.062331278,0,0.937668722
-56.5,-37,0.050212756,0,0.949787244
-56.5,-36,0.039823666,0,0.960176334
-56.5,-35,0.031080146,0,0.968919854
-56.5,-34,0.023859725,0,0.976140275
-56.5,-33,0.018011238,0,0.981988762
-56.5,-32,0.013365944,0,0.986634056
-56.5,-31,0.009748554,0,0.990251446
-56.5,-30,0.006987045,0,0.993012955
-56.5,-29,0.004920483,0,0.995079517
-56.5,-28,0.003404466,0,0.996595534
-56.5,-27,0.002314207,0,0.997685793
-56.5,-26,0.001545503,0,0.998454497
-56.5,-25,0.001014085,0,0.998985915
-56.5,-24,0.000653821,0,0.999346179
-56.5,-23,0.000414272,0,0.999585728
-56.5,-22,0.000258013,0,0.999741987
-56.5,-21,0.000157989,0,0.999842011
-56.5,-20,9.51E-05,0,0.999904859
-56.5,-19,5.64E-05,0,0.999943637
-56.5,-18,3.29E-05,0,0.99996714
-56.5,-17,1.89E-05,0,0.999981141
-56.5,-16,1.07E-05,0,0.999989341
-56.5,-15,5.93E-06,0,0.999994066
-56.5,-14,3.26E-06,0,0.999996744
-56.5,-13,1.76E-06,0,0.999998239
-56.5,-12,9.39E-07,0,0.999999061
-56.5,-11,4.94E-07,0,0.999999506
-56.5,-10,2.56E-07,0,0.999999744
-56.5,-9,1.31E-07,0,0.999999869
-56.5,-8,6.61E-08,0,0.999999934
-56.5,-7,3.29E-08,0,0.999999967
-56.5,-6,1.62E-08,0,0.999999984
-56.5,-5,7.84E-09,0,0.999999992
-56.5,-4,3.75E-09,0,0.999999996
-56.5,-3,1.77E-09,0,0.999999998
-56.5,-2,8.23E-10,0,0.999999999
-56.5,-1,3.78E-10,0,1
-56.5,1,7.64E-11,0,1
-56.5,2,3.36E-11,0,1
-56.5,3,1.46E-11,0,1
-56.5,4,6.27E-12,0,1
-56.5,5,2.65E-12,0,1
-56.5,6,1.11E-12,0,1
-56.5,7,4.55E-13,0,1
-56.5,8,1.85E-13,0,1
-56.5,9,7.41E-14,0,1
-56.5,10,2.93E-14,0,1
-56.5,11,1.14E-14,0,1
-56.5,12,4.39E-15,0,1
-56.5,13,1.66E-15,0,1
-56.5,14,6.22E-16,0,1
-56.5,15,2.29E-16,0,1
-56.5,16,8.33E-17,0,1
-56.5,17,2.98E-17,0,1
-56.5,18,1.05E-17,0,1
-56.5,19,3.64E-18,0,1
-56.5,20,1.24E-18,0,1
-56.5,21,4.17E-19,0,1
-56.5,22,1.38E-19,0,1
-56.5,23,4.47E-20,0,1
-56.5,24,1.43E-20,0,1
-56.5,25,4.47E-21,0,1
-56.5,26,1.38E-21,0,1
-56.5,27,4.17E-22,0,1
-56.5,28,1.24E-22,0,1
-56.5,29,3.62E-23,0,1
-56.5,30,1.04E-23,0,1
-56.5,31,2.93E-24,0,1
-56.5,32,8.11E-25,0,1
-56.5,33,2.21E-25,0,1
-56.5,34,5.91E-26,0,1
-56.5,35,1.56E-26,0,1
-56.5,36,4.03E-27,0,1
-56.5,37,1.03E-27,0,1
-56.5,38,2.57E-28,0,1
-56.5,39,6.35E-29,0,1
-56.5,40,1.55E-29,0,1
-56.5,41,3.71E-30,0,1
-56.5,42,8.80E-31,0,1
-56.5,43,2.06E-31,0,1
-56.5,44,4.76E-32,0,1
-56.5,45,1.09E-32,0,1
-56.5,46,2.47E-33,0,1
-56.5,47,5.54E-34,0,1
-56.5,48,1.23E-34,0,1
-56.5,49,2.72E-35,0,1
-56.5,50,5.97E-36,0,1
-56.5,51,1.30E-36,0,1
-56.5,52,2.81E-37,0,1
-56.5,53,6.05E-38,0,1
-56.5,54,1.30E-38,0,1
-56.5,55,2.76E-39,0,1
-56.5,56,5.86E-40,0,1
-56.5,57,1.24E-40,0,1
-56.5,58,2.61E-41,0,1
-56.5,59,5.49E-42,0,1
-56.5,60,1.15E-42,0,1
-56,-60,0.459040124,0.083064315,0.374831247
-56,-59,0.439636619,0.082445581,0.395472219
-56,-58,0.419778408,0.081586448,0.417048696
-56,-57,0.399493516,0.08047289,0.439560705
-56,-56,0.378817969,0.079092042,0.462997948
-56,-55,0.357796932,0.077432739,0.487337591
-56,-54,0.336485883,0.075486141,0.512541835
-56,-53,0.314951764,0.073246457,0.538555322
-56,-52,0.29327403,0.070711755,0.56530246
-56,-51,0.271545483,0.067884838,0.592684841
-56,-50,0.249872762,0.064774155,0.620578928
-56,-49,0.228376304,0.061394689,0.648834319
-56,-48,0.207189595,0.057768744,0.677272918
-56,-47,0.186457498,0.053926538,0.705689426
-56,-46,0.166333486,0.049906482,0.733853551
-56,-45,0.146975635,0.045755009,0.761514347
-56,-44,0.128541377,0.04152585,0.788406923
-56,-43,0.111181118,0.037278652,0.814261578
-56,-42,0.095031074,0.033076912,0.838815102
-56,-41,0.080205835,0.028985285,0.861823596
-56,-40,0.066791391,0.025066423,0.883075762
-56,-39,0.054839435,0.021377614,0.902405336
-56,-38,0.044363715,0.017967563,0.919701159
-56,-37,0.035339064,0.014873691,0.934913553
-56,-36,0.027703365,0.012120301,0.948056033
-56,-35,0.021362325,0.009717821,0.959202034
-56,-34,0.016196501,0.007663224,0.968477052
-56,-33,0.012069729,0.005941509,0.976047253
-56,-32,0.008837935,0.004528009,0.982106047
-56,-31,0.006357382,0.003391173,0.986860273
-56,-30,0.00449157,0.002495475,0.990517479
-56,-29,0.003116362,0.001804121,0.993275396
-56,-28,0.002123157,0.001281309,0.995314224
-56,-27,0.001420278,8.94E-04,0.996791865
-56,-26,0.000932848,6.13E-04,0.997841842
-56,-25,0.000601593,4.12E-04,0.998573423
-56,-24,0.000380957,2.73E-04,0.999073316
-56,-23,0.000236907,1.77E-04,0.999408363
-56,-22,0.000144702,1.13E-04,0.999628677
-56,-21,8.68E-05,7.12E-05,0.999770848
-56,-20,5.12E-05,4.39E-05,0.999860911
-56,-19,2.97E-05,2.67E-05,0.999916939
-56,-18,1.69E-05,1.60E-05,0.999951182
-56,-17,9.47E-06,9.39E-06,0.999971752
-56,-16,5.22E-06,5.44E-06,0.999983901
-56,-15,2.83E-06,3.10E-06,0.999990961
-56,-14,1.51E-06,1.75E-06,0.999994998
-56,-13,7.93E-07,9.67E-07,0.999997272
-56,-12,4.10E-07,5.29E-07,0.999998533
-56,-11,2.09E-07,2.85E-07,0.999999222
-56,-10,1.05E-07,1.51E-07,0.999999593
-56,-9,5.17E-08,7.93E-08,0.99999979
-56,-8,2.51E-08,4.10E-08,0.999999893
-56,-7,1.20E-08,2.09E-08,0.999999946
-56,-6,5.66E-09,1.05E-08,0.999999973
-56,-5,2.62E-09,5.22E-09,0.999999987
-56,-4,1.19E-09,2.55E-09,0.999999994
-56,-3,5.35E-10,1.23E-09,0.999999997
-56,-2,2.35E-10,5.87E-10,0.999999999
-56,-1,1.02E-10,2.76E-10,0.999999999
-56,1,1.79E-11,5.85E-11,1
-56,2,7.30E-12,2.64E-11,1
-56,3,2.91E-12,1.17E-11,1
-56,4,1.13E-12,5.14E-12,1
-56,5,4.28E-13,2.22E-12,1
-56,6,1.57E-13,9.49E-13,1
-56,7,5.59E-14,3.99E-13,1
-56,8,1.90E-14,1.66E-13,1
-56,9,6.13E-15,6.79E-14,1
-56,10,1.82E-15,2.75E-14,1
-56,11,4.69E-16,1.09E-14,1
-56,12,8.66E-17,4.30E-15,1
-56,13,-3.38E-18,1.67E-15,1
-56,14,-1.51E-17,6.37E-16,1
-56,15,-1.07E-17,2.40E-16,1
-56,16,-5.81E-18,8.91E-17,1
-56,17,-2.77E-18,3.26E-17,1
-56,18,-1.23E-18,1.17E-17,1
-56,19,-5.14E-19,4.15E-18,1
-56,20,-2.06E-19,1.45E-18,1
-56,21,-7.96E-20,4.96E-19,1
-56,22,-2.98E-20,1.67E-19,1
-56,23,-1.08E-20,5.55E-20,1
-56,24,-3.83E-21,1.81E-20,1
-56,25,-1.32E-21,5.79E-21,1
-56,26,-4.45E-22,1.82E-21,1
-56,27,-1.46E-22,5.63E-22,1
-56,28,-4.70E-23,1.71E-22,1
-56,29,-1.48E-23,5.09E-23,1
-56,30,-4.54E-24,1.49E-23,1
-56,31,-1.37E-24,4.29E-24,1
-56,32,-4.03E-25,1.21E-24,1
-56,33,-1.17E-25,3.37E-25,1
-56,34,-3.31E-26,9.22E-26,1
-56,35,-9.20E-27,2.48E-26,1
-56,36,-2.51E-27,6.54E-27,1
-56,37,-6.74E-28,1.70E-27,1
-56,38,-1.78E-28,4.35E-28,1
-56,39,-4.60E-29,1.10E-28,1
-56,40,-1.17E-29,2.72E-29,1
-56,41,-2.95E-30,6.66E-30,1
-56,42,-7.30E-31,1.61E-30,1
-56,43,-1.78E-31,3.84E-31,1
-56,44,-4.30E-32,9.07E-32,1
-56,45,-1.03E-32,2.12E-32,1
-56,46,-2.42E-33,4.89E-33,1
-56,47,-5.64E-34,1.12E-33,1
-56,48,-1.30E-34,2.54E-34,1
-56,49,-2.99E-35,5.71E-35,1
-56,50,-6.79E-36,1.28E-35,1
-56,51,-1.53E-36,2.83E-36,1
-56,52,-3.44E-37,6.25E-37,1
-56,53,-7.65E-38,1.37E-37,1
-56,54,-1.70E-38,2.99E-38,1
-56,55,-3.74E-39,6.50E-39,1
-56,56,-8.19E-40,1.41E-39,1
-56,57,-1.79E-40,3.03E-40,1
-56,58,-3.89E-41,6.50E-41,1
-56,59,-8.43E-42,1.39E-41,1
-56,60,-1.82E-42,2.97E-42,1
-55.5,-60,0.625168753,0,0.374831247
-55.5,-59,0.604527781,0,0.395472219
-55.5,-58,0.582951304,0,0.417048696
-55.5,-57,0.560439295,0,0.439560705
-55.5,-56,0.537002052,0,0.462997948
-55.5,-55,0.512662409,0,0.487337591
-55.5,-54,0.487458165,0,0.512541835
-55.5,-53,0.461444678,0,0.538555322
-55.5,-52,0.43469754,0,0.56530246
-55.5,-51,0.407315159,0,0.592684841
-55.5,-50,0.379421072,0,0.620578928
-55.5,-49,0.351165681,0,0.648834319
-55.5,-48,0.322727082,0,0.677272918
-55.5,-47,0.294310574,0,0.705689426
-55.5,-46,0.266146449,0,0.733853551
-55.5,-45,0.238485653,0,0.761514347
-55.5,-44,0.211593077,0,0.788406923
-55.5,-43,0.185738422,0,0.814261578
-55.5,-42,0.161184898,0,0.838815102
-55.5,-41,0.138176404,0,0.861823596
-55.5,-40,0.116924238,0,0.883075762
-55.5,-39,0.097594664,0,0.902405336
-55.5,-38,0.080298841,0,0.919701159
-55.5,-37,0.065086447,0,0.934913553
-55.5,-36,0.051943967,0,0.948056033
-55.5,-35,0.040797966,0,0.959202034
-55.5,-34,0.031522948,0,0.968477052
-55.5,-33,0.023952747,0,0.976047253
-55.5,-32,0.017893953,0,0.982106047
-55.5,-31,0.013139727,0,0.986860273
-55.5,-30,0.009482521,0,0.990517479
-55.5,-29,0.006724604,0,0.993275396
-55.5,-28,0.004685776,0,0.995314224
-55.5,-27,0.003208135,0,0.996791865
-55.5,-26,0.002158158,0,0.997841842
-55.5,-25,0.001426577,0,0.998573423
-55.5,-24,0.000926684,0,0.999073316
-55.5,-23,0.000591637,0,0.999408363
-55.5,-22,0.000371323,0,0.999628677
-55.5,-21,0.000229152,0,0.999770848
-55.5,-20,0.000139089,0,0.999860911
-55.5,-19,8.31E-05,0,0.999916939
-55.5,-18,4.88E-05,0,0.999951182
-55.5,-17,2.82E-05,0,0.999971752
-55.5,-16,1.61E-05,0,0.999983901
-55.5,-15,9.04E-06,0,0.999990961
-55.5,-14,5.00E-06,0,0.999994998
-55.5,-13,2.73E-06,0,0.999997272
-55.5,-12,1.47E-06,0,0.999998533
-55.5,-11,7.78E-07,0,0.999999222
-55.5,-10,4.07E-07,0,0.999999593
-55.5,-9,2.10E-07,0,0.99999979
-55.5,-8,1.07E-07,0,0.999999893
-55.5,-7,5.38E-08,0,0.999999946
-55.5,-6,2.67E-08,0,0.999999973
-55.5,-5,1.31E-08,0,0.999999987
-55.5,-4,6.30E-09,0,0.999999994
-55.5,-3,3.00E-09,0,0.999999997
-55.5,-2,1.41E-09,0,0.999999999
-55.5,-1,6.54E-10,0,0.999999999
-55.5,1,1.35E-10,0,1
-55.5,2,6.00E-11,0,1
-55.5,3,2.63E-11,0,1
-55.5,4,1.14E-11,0,1
-55.5,5,4.87E-12,0,1
-55.5,6,2.05E-12,0,1
-55.5,7,8.55E-13,0,1
-55.5,8,3.51E-13,0,1
-55.5,9,1.42E-13,0,1
-55.5,10,5.67E-14,0,1
-55.5,11,2.24E-14,0,1
-55.5,12,8.69E-15,0,1
-55.5,13,3.33E-15,0,1
-55.5,14,1.26E-15,0,1
-55.5,15,4.69E-16,0,1
-55.5,16,1.72E-16,0,1
-55.5,17,6.24E-17,0,1
-55.5,18,2.22E-17,0,1
-55.5,19,7.79E-18,0,1
-55.5,20,2.69E-18,0,1
-55.5,21,9.13E-19,0,1
-55.5,22,3.05E-19,0,1
-55.5,23,1.00E-19,0,1
-55.5,24,3.23E-20,0,1
-55.5,25,1.03E-20,0,1
-55.5,26,3.20E-21,0,1
-55.5,27,9.79E-22,0,1
-55.5,28,2.95E-22,0,1
-55.5,29,8.71E-23,0,1
-55.5,30,2.53E-23,0,1
-55.5,31,7.22E-24,0,1
-55.5,32,2.03E-24,0,1
-55.5,33,5.58E-25,0,1
-55.5,34,1.51E-25,0,1
-55.5,35,4.03E-26,0,1
-55.5,36,1.06E-26,0,1
-55.5,37,2.73E-27,0,1
-55.5,38,6.92E-28,0,1
-55.5,39,1.73E-28,0,1
-55.5,40,4.27E-29,0,1
-55.5,41,1.04E-29,0,1
-55.5,42,2.49E-30,0,1
-55.5,43,5.90E-31,0,1
-55.5,44,1.38E-31,0,1
-55.5,45,3.21E-32,0,1
-55.5,46,7.36E-33,0,1
-55.5,47,1.67E-33,0,1
-55.5,48,3.77E-34,0,1
-55.5,49,8.43E-35,0,1
-55.5,50,1.87E-35,0,1
-55.5,51,4.13E-36,0,1
-55.5,52,9.06E-37,0,1
-55.5,53,1.98E-37,0,1
-55.5,54,4.29E-38,0,1
-55.5,55,9.26E-39,0,1
-55.5,56,1.99E-39,0,1
-55.5,57,4.27E-40,0,1
-55.5,58,9.12E-41,0,1
-55.5,59,1.94E-41,0,1
-55.5,60,4.12E-42,0,1
-55,-60,0.541292929,0.083875824,0.290955423
-55,-59,0.520114934,0.084412847,0.311059373
-55,-58,0.498252351,0.084698953,0.332349742
-55,-57,0.475730508,0.084708787,0.354851918
-55,-56,0.452584938,0.084417114,0.378580833
-55,-55,0.428862955,0.083799454,0.403538137
-55,-54,0.404625307,0.082832857,0.429708978
-55,-53,0.379947815,0.081496863,0.457058459
-55,-52,0.354922921,0.079774618,0.485527842
-55,-51,0.329660994,0.077654165,0.515030676
-55,-50,0.304291212,0.075129859,0.545449069
-55,-49,0.278961812,0.07220387,0.576630449
-55,-48,0.25383942,0.068887662,0.608385256
-55,-47,0.229107223,0.065203351,0.640486075
-55,-46,0.204961701,0.061184749,0.672668802
-55,-45,0.181607731,0.056877922,0.704636426
-55,-44,0.159252024,0.052341053,0.73606587
-55,-43,0.138094997,0.047643425,0.766618152
-55,-42,0.118321501,0.042863397,0.795951705
-55,-41,0.100091045,0.038085359,0.823738237
-55,-40,0.08352845,0.033395788,0.849679974
-55,-39,0.068715979,0.028878685,0.87352665
-55,-38,0.055688014,0.024610827,0.895090332
-55,-37,0.044429095,0.020657352,0.914256201
-55,-36,0.034875751,0.017068216,0.930987817
-55,-35,0.026922025,0.013875941,0.945326092
-55,-34,0.020428034,0.011094914,0.957382138
-55,-33,0.015230507,0.008722241,0.967325012
-55,-32,0.011153992,0.006739962,0.975366085
-55,-31,0.008021508,0.005118219,0.981742054
-55,-30,0.005663596,0.003818925,0.986698555
-55,-29,0.003925156,0.002799448,0.990475948
-55,-28,0.002669827,0.002015949,0.993298275
-55,-27,0.001782044,0.001426092,0.995365773
-55,-26,0.001167145,9.91E-04,0.996850829
-55,-25,0.000750031,6.77E-04,0.997896876
-55,-24,0.000472903,4.54E-04,0.998619536
-55,-23,0.000292557,2.99E-04,0.999109282
-55,-22,0.000177588,1.94E-04,0.999434942
-55,-21,0.000105782,1.23E-04,0.999647478
-55,-20,6.18E-05,7.73E-05,0.999783657
-55,-19,3.55E-05,4.76E-05,0.999869354
-55,-18,2.00E-05,2.88E-05,0.999922341
-55,-17,1.10E-05,1.72E-05,0.999954546
-55,-16,5.99E-06,1.01E-05,0.999973794
-55,-15,3.19E-06,5.85E-06,0.999985113
-55,-14,1.67E-06,3.33E-06,0.999991664
-55,-13,8.54E-07,1.87E-06,0.999995398
-55,-12,4.29E-07,1.04E-06,0.999997495
-55,-11,2.11E-07,5.67E-07,0.999998655
-55,-10,1.02E-07,3.05E-07,0.999999287
-55,-9,4.80E-08,1.62E-07,0.999999627
-55,-8,2.20E-08,8.51E-08,0.999999808
-55,-7,9.83E-09,4.40E-08,0.999999902
-55,-6,4.25E-09,2.24E-08,0.999999951
-55,-5,1.77E-09,1.13E-08,0.999999976
-55,-4,6.98E-10,5.60E-09,0.999999988
-55,-3,2.57E-10,2.74E-09,0.999999994
-55,-2,8.49E-11,1.33E-09,0.999999997
-55,-1,2.23E-11,6.31E-10,0.999999999
-55,1,-2.64E-12,1.37E-10,1
-55,2,-2.84E-12,6.28E-11,1
-55,3,-1.99E-12,2.83E-11,1
-55,4,-1.19E-12,1.26E-11,1
-55,5,-6.52E-13,5.53E-12,1
-55,6,-3.36E-13,2.39E-12,1
